Nodes initialized
ToRs initialized
Links initialized
Running with a link bandwidth of: 100.000000Gbps
Running with a slot length of 0.640000ns
SW delay: 500.000000 ns (781 timeslots)
Per hop propagation delay: 10.000000 ns (16 timeslots)
Bytes sent per timeslot 8
Opening tracefile mix_memcached0.2_dctcp0.8.csv
initialized flow 0 (0, -1), src 21 dst 24, flow_size 52560B (6570) ts 820213
initialized flow 908 (0, -1), src 13 dst 38, flow_size 3251420B (406427) ts 204859
initialized flow 909 (1, 999), src 12 dst 5, flow_size 1460B (182) ts 16766
initialized flow 910 (0, -1), src 0 dst 62, flow_size 8760B (1095) ts 1423378
initialized flow 911 (0, -1), src 29 dst 43, flow_size 32120B (4015) ts 1723331
initialized flow 912 (1, 0), src 56 dst 53, flow_size 24B (3) ts 27603
initialized flow 913 (0, -1), src 31 dst 33, flow_size 42340B (5292) ts 778660
initialized flow 914 (0, -1), src 42 dst 39, flow_size 1887780B (235972) ts 679206
initialized flow 915 (0, -1), src 60 dst 0, flow_size 1295020B (161877) ts 764468
initialized flow 916 (1, 999), src 3 dst 42, flow_size 7300B (912) ts 29466
initialized flow 917 (1, 0), src 33 dst 58, flow_size 24B (3) ts 5144
initialized flow 918 (1, 0), src 51 dst 48, flow_size 24B (3) ts 14831
initialized flow 919 (0, -1), src 20 dst 51, flow_size 67160B (8395) ts 1538259
initialized flow 920 (0, -1), src 5 dst 3, flow_size 8760B (1095) ts 1392202
initialized flow 921 (0, -1), src 51 dst 52, flow_size 8760B (1095) ts 135902
initialized flow 922 (1, 999), src 5 dst 18, flow_size 1460B (182) ts 28543
initialized flow 923 (0, -1), src 15 dst 52, flow_size 14600B (1825) ts 554923
initialized flow 924 (0, -1), src 23 dst 51, flow_size 778180B (97272) ts 1391954
initialized flow 925 (1, 0), src 2 dst 1, flow_size 24B (3) ts 42805
initialized flow 926 (1, 999), src 6 dst 63, flow_size 2920B (365) ts 1759
initialized flow 927 (1, 0), src 19 dst 10, flow_size 24B (3) ts 23533
initialized flow 928 (0, -1), src 55 dst 40, flow_size 23360B (2920) ts 92239
initialized flow 929 (1, 0), src 17 dst 63, flow_size 24B (3) ts 1679
initialized flow 930 (1, 0), src 35 dst 48, flow_size 24B (3) ts 695
initialized flow 931 (0, -1), src 26 dst 33, flow_size 8760B (1095) ts 125158
initialized flow 932 (0, -1), src 3 dst 40, flow_size 2315560B (289445) ts 897721
initialized flow 933 (1, 999), src 49 dst 16, flow_size 67160B (8395) ts 53753
initialized flow 934 (1, 999), src 43 dst 41, flow_size 1460B (182) ts 12035
initialized flow 935 (1, 999), src 39 dst 44, flow_size 1460B (182) ts 39960
initialized flow 936 (0, -1), src 63 dst 44, flow_size 26820200B (3352525) ts 1699126
initialized flow 937 (0, -1), src 1 dst 27, flow_size 43800B (5475) ts 22810
initialized flow 938 (0, -1), src 12 dst 47, flow_size 8760B (1095) ts 782604
initialized flow 939 (1, 999), src 6 dst 40, flow_size 1460B (182) ts 28460
initialized flow 940 (1, 999), src 14 dst 23, flow_size 4380B (547) ts 54535
initialized flow 941 (0, -1), src 3 dst 44, flow_size 7710260B (963782) ts 1805902
initialized flow 942 (1, 999), src 14 dst 6, flow_size 1460B (182) ts 669
initialized flow 943 (1, 999), src 2 dst 26, flow_size 1460B (182) ts 8028
initialized flow 944 (0, -1), src 14 dst 6, flow_size 8760B (1095) ts 22491
initialized flow 945 (1, 999), src 23 dst 1, flow_size 1460B (182) ts 37950
initialized flow 946 (1, 999), src 6 dst 47, flow_size 1460B (182) ts 954
initialized flow 947 (0, -1), src 2 dst 25, flow_size 17520B (2190) ts 1450975
initialized flow 948 (1, 999), src 21 dst 37, flow_size 144540B (18067) ts 33837
initialized flow 949 (0, -1), src 0 dst 10, flow_size 4813620B (601702) ts 735095
initialized flow 950 (0, -1), src 28 dst 41, flow_size 21900B (2737) ts 766826
initialized flow 951 (1, 999), src 17 dst 44, flow_size 1460B (182) ts 10773
initialized flow 952 (1, 999), src 54 dst 48, flow_size 1460B (182) ts 8546
initialized flow 953 (1, 0), src 43 dst 42, flow_size 24B (3) ts 30521
initialized flow 954 (0, -1), src 50 dst 38, flow_size 13140B (1642) ts 367027
initialized flow 955 (1, 999), src 29 dst 49, flow_size 71540B (8942) ts 17050
initialized flow 956 (0, -1), src 28 dst 23, flow_size 8760B (1095) ts 392786
initialized flow 957 (1, 999), src 17 dst 51, flow_size 2920B (365) ts 45814
initialized flow 958 (1, 999), src 37 dst 42, flow_size 2920B (365) ts 13517
initialized flow 959 (0, -1), src 27 dst 22, flow_size 932940B (116617) ts 857195
initialized flow 960 (0, -1), src 7 dst 48, flow_size 1043900B (130487) ts 287650
initialized flow 961 (1, 0), src 51 dst 11, flow_size 24B (3) ts 45167
initialized flow 962 (1, 999), src 5 dst 37, flow_size 4380B (547) ts 45474
initialized flow 963 (0, -1), src 41 dst 24, flow_size 56940B (7117) ts 978822
initialized flow 964 (1, 999), src 12 dst 13, flow_size 1460B (182) ts 42963
initialized flow 965 (1, 999), src 36 dst 53, flow_size 1460B (182) ts 52740
initialized flow 966 (1, 999), src 25 dst 54, flow_size 1460B (182) ts 29126
initialized flow 967 (0, -1), src 17 dst 44, flow_size 8760B (1095) ts 361931
initialized flow 968 (1, 999), src 30 dst 1, flow_size 2920B (365) ts 6963
initialized flow 969 (1, 0), src 42 dst 49, flow_size 24B (3) ts 1246
initialized flow 970 (1, 999), src 11 dst 49, flow_size 2920B (365) ts 914
initialized flow 971 (0, -1), src 47 dst 22, flow_size 21900B (2737) ts 890275
initialized flow 972 (1, 999), src 34 dst 53, flow_size 4380B (547) ts 28368
initialized flow 973 (1, 999), src 35 dst 61, flow_size 2920B (365) ts 1291
initialized flow 974 (1, 0), src 4 dst 30, flow_size 24B (3) ts 5629
initialized flow 975 (1, 0), src 34 dst 12, flow_size 24B (3) ts 28025
initialized flow 976 (1, 0), src 35 dst 11, flow_size 24B (3) ts 22301
initialized flow 977 (1, 0), src 19 dst 13, flow_size 24B (3) ts 42009
initialized flow 978 (0, -1), src 35 dst 61, flow_size 25431740B (3178967) ts 677041
initialized flow 979 (1, 0), src 27 dst 26, flow_size 24B (3) ts 43913
initialized flow 980 (0, -1), src 56 dst 26, flow_size 132860B (16607) ts 361432
initialized flow 981 (0, -1), src 40 dst 0, flow_size 55480B (6935) ts 1767421
initialized flow 982 (1, 999), src 58 dst 0, flow_size 1460B (182) ts 34013
initialized flow 983 (1, 0), src 47 dst 49, flow_size 24B (3) ts 8120
initialized flow 984 (0, -1), src 63 dst 11, flow_size 8760B (1095) ts 1040037
initialized flow 985 (0, -1), src 14 dst 1, flow_size 1159240B (144905) ts 979272
initialized flow 986 (0, -1), src 13 dst 52, flow_size 24820B (3102) ts 14133
initialized flow 987 (1, 999), src 18 dst 41, flow_size 1460B (182) ts 386
initialized flow 988 (0, -1), src 55 dst 15, flow_size 17520B (2190) ts 758195
initialized flow 989 (1, 999), src 46 dst 9, flow_size 1460B (182) ts 45586
initialized flow 990 (1, 0), src 2 dst 62, flow_size 24B (3) ts 34385
initialized flow 991 (0, -1), src 31 dst 56, flow_size 819060B (102382) ts 642837
initialized flow 992 (1, 0), src 15 dst 42, flow_size 24B (3) ts 45640
initialized flow 993 (1, 999), src 45 dst 43, flow_size 1460B (182) ts 35351
initialized flow 994 (1, 999), src 59 dst 3, flow_size 1460B (182) ts 36493
initialized flow 995 (1, 999), src 11 dst 27, flow_size 125560B (15695) ts 2418
initialized flow 996 (1, 0), src 57 dst 51, flow_size 24B (3) ts 43985
initialized flow 997 (0, -1), src 59 dst 34, flow_size 5590340B (698792) ts 575167
initialized flow 998 (1, 0), src 15 dst 63, flow_size 24B (3) ts 28033
initialized flow 999 (0, -1), src 24 dst 41, flow_size 70080B (8760) ts 303888
initialized flow 1000 (0, -1), src 55 dst 40, flow_size 181040B (22630) ts 879369
initialized flow 1001 (0, -1), src 53 dst 20, flow_size 11680B (1460) ts 1760280
initialized flow 1002 (0, -1), src 9 dst 8, flow_size 1205960B (150745) ts 156652
initialized flow 1003 (0, -1), src 12 dst 18, flow_size 32120B (4015) ts 525100
initialized flow 1004 (0, -1), src 10 dst 3, flow_size 37960B (4745) ts 1028609
initialized flow 1005 (1, 999), src 24 dst 7, flow_size 2920B (365) ts 18296
initialized flow 1006 (0, -1), src 5 dst 46, flow_size 3314200B (414275) ts 417781
initialized flow 1007 (0, -1), src 25 dst 2, flow_size 8760B (1095) ts 1073116
initialized flow 1008 (0, -1), src 60 dst 13, flow_size 21900B (2737) ts 457809
initialized flow 1009 (0, -1), src 53 dst 7, flow_size 86140B (10767) ts 698508
initialized flow 1010 (0, -1), src 31 dst 8, flow_size 8967320B (1120915) ts 671153
initialized flow 1011 (0, -1), src 60 dst 47, flow_size 45260B (5657) ts 1573592
initialized flow 1012 (1, 0), src 34 dst 51, flow_size 24B (3) ts 46798
initialized flow 1013 (0, -1), src 62 dst 33, flow_size 14600B (1825) ts 1479425
initialized flow 1014 (0, -1), src 32 dst 14, flow_size 2938980B (367372) ts 1529285
initialized flow 1015 (0, -1), src 10 dst 49, flow_size 908120B (113515) ts 13321
initialized flow 1016 (0, -1), src 59 dst 19, flow_size 16060B (2007) ts 68298
initialized flow 1017 (0, -1), src 19 dst 1, flow_size 8760B (1095) ts 1768980
initialized flow 1018 (1, 999), src 56 dst 60, flow_size 8760B (1095) ts 32006
initialized flow 1019 (0, -1), src 63 dst 0, flow_size 20440B (2555) ts 493451
initialized flow 1020 (0, -1), src 37 dst 40, flow_size 8760B (1095) ts 1711581
initialized flow 1021 (0, -1), src 2 dst 16, flow_size 8444640B (1055580) ts 137130
initialized flow 1022 (1, 999), src 11 dst 43, flow_size 1460B (182) ts 27678
initialized flow 1023 (0, -1), src 3 dst 53, flow_size 3758040B (469755) ts 695389
initialized flow 1024 (1, 0), src 63 dst 6, flow_size 24B (3) ts 11108
initialized flow 1025 (1, 999), src 4 dst 29, flow_size 1460B (182) ts 15791
initialized flow 1026 (1, 999), src 36 dst 14, flow_size 1460B (182) ts 8106
initialized flow 1027 (1, 0), src 11 dst 5, flow_size 24B (3) ts 5609
initialized flow 1028 (0, -1), src 45 dst 14, flow_size 20440B (2555) ts 916128
initialized flow 1029 (1, 0), src 19 dst 1, flow_size 24B (3) ts 2811
initialized flow 1030 (1, 999), src 28 dst 33, flow_size 1460B (182) ts 53293
initialized flow 1031 (1, 999), src 11 dst 6, flow_size 2920B (365) ts 2196
initialized flow 1032 (1, 0), src 10 dst 63, flow_size 24B (3) ts 43484
initialized flow 1033 (0, -1), src 12 dst 61, flow_size 23360B (2920) ts 898811
initialized flow 1034 (1, 999), src 15 dst 5, flow_size 1460B (182) ts 4668
initialized flow 1035 (0, -1), src 27 dst 10, flow_size 8760B (1095) ts 215602
initialized flow 1036 (0, -1), src 57 dst 55, flow_size 55480B (6935) ts 57588
initialized flow 1037 (1, 0), src 57 dst 19, flow_size 24B (3) ts 15350
initialized flow 1038 (1, 999), src 7 dst 24, flow_size 1460B (182) ts 10187
initialized flow 1039 (1, 0), src 27 dst 22, flow_size 24B (3) ts 12302
initialized flow 1040 (1, 0), src 9 dst 22, flow_size 24B (3) ts 19306
initialized flow 1041 (0, -1), src 2 dst 1, flow_size 18980B (2372) ts 1438086
initialized flow 1042 (0, -1), src 14 dst 6, flow_size 6717460B (839682) ts 785608
initialized flow 1043 (1, 0), src 20 dst 0, flow_size 24B (3) ts 33794
initialized flow 1044 (1, 0), src 30 dst 13, flow_size 24B (3) ts 12608
initialized flow 1045 (1, 999), src 25 dst 10, flow_size 11680B (1460) ts 49995
initialized flow 1046 (0, -1), src 28 dst 31, flow_size 56940B (7117) ts 232723
initialized flow 1047 (1, 0), src 43 dst 59, flow_size 24B (3) ts 23057
initialized flow 1048 (0, -1), src 33 dst 56, flow_size 1268740B (158592) ts 96183
initialized flow 1049 (1, 999), src 36 dst 46, flow_size 1460B (182) ts 35817
initialized flow 1050 (1, 0), src 31 dst 8, flow_size 24B (3) ts 19977
initialized flow 1051 (0, -1), src 27 dst 44, flow_size 39420B (4927) ts 278154
initialized flow 1052 (0, -1), src 21 dst 55, flow_size 51100B (6387) ts 1314093
initialized flow 1053 (1, 999), src 42 dst 39, flow_size 1460B (182) ts 11777
initialized flow 1054 (0, -1), src 56 dst 49, flow_size 5445800B (680725) ts 132513
initialized flow 1055 (0, -1), src 5 dst 31, flow_size 1483360B (185420) ts 238833
initialized flow 1056 (0, -1), src 0 dst 52, flow_size 17569640B (2196205) ts 578745
initialized flow 1057 (0, -1), src 45 dst 6, flow_size 8760B (1095) ts 1270389
initialized flow 1058 (0, -1), src 3 dst 54, flow_size 468660B (58582) ts 162867
initialized flow 1059 (0, -1), src 47 dst 27, flow_size 55480B (6935) ts 1131070
initialized flow 1060 (1, 0), src 47 dst 33, flow_size 24B (3) ts 40979
initialized flow 1061 (1, 999), src 57 dst 9, flow_size 2920B (365) ts 21768
initialized flow 1062 (1, 0), src 33 dst 34, flow_size 24B (3) ts 19036
initialized flow 1063 (0, -1), src 53 dst 34, flow_size 7446000B (930750) ts 258258
initialized flow 1064 (1, 0), src 55 dst 37, flow_size 24B (3) ts 38618
initialized flow 1065 (1, 0), src 10 dst 2, flow_size 24B (3) ts 38350
initialized flow 1066 (0, -1), src 41 dst 0, flow_size 8311780B (1038972) ts 249374
initialized flow 1067 (0, -1), src 31 dst 51, flow_size 125560B (15695) ts 1639508
initialized flow 1068 (1, 999), src 9 dst 52, flow_size 1460B (182) ts 28252
initialized flow 1069 (0, -1), src 40 dst 24, flow_size 791320B (98915) ts 412229
initialized flow 1070 (0, -1), src 36 dst 60, flow_size 14600B (1825) ts 430109
initialized flow 1071 (0, -1), src 16 dst 47, flow_size 8760B (1095) ts 678728
initialized flow 1072 (0, -1), src 47 dst 33, flow_size 108040B (13505) ts 1376752
initialized flow 1073 (0, -1), src 31 dst 6, flow_size 23360B (2920) ts 455540
initialized flow 1074 (0, -1), src 1 dst 61, flow_size 23360B (2920) ts 1432025
initialized flow 1075 (1, 0), src 38 dst 15, flow_size 24B (3) ts 12555
initialized flow 1076 (1, 0), src 19 dst 39, flow_size 24B (3) ts 36801
initialized flow 1077 (1, 999), src 1 dst 9, flow_size 2920B (365) ts 47289
initialized flow 1078 (1, 0), src 41 dst 43, flow_size 24B (3) ts 32527
initialized flow 1079 (0, -1), src 11 dst 4, flow_size 4412120B (551515) ts 690513
initialized flow 1080 (1, 999), src 40 dst 59, flow_size 1460B (182) ts 29848
initialized flow 1081 (1, 999), src 30 dst 27, flow_size 2920B (365) ts 27066
initialized flow 1082 (0, -1), src 12 dst 26, flow_size 24820B (3102) ts 409180
initialized flow 1083 (1, 0), src 12 dst 57, flow_size 24B (3) ts 50508
initialized flow 1084 (0, -1), src 55 dst 29, flow_size 1658560B (207320) ts 680408
initialized flow 1085 (1, 0), src 23 dst 55, flow_size 24B (3) ts 50388
initialized flow 1086 (0, -1), src 55 dst 36, flow_size 75920B (9490) ts 1538687
initialized flow 1087 (0, -1), src 45 dst 13, flow_size 363540B (45442) ts 1322180
initialized flow 1088 (1, 0), src 46 dst 57, flow_size 24B (3) ts 10494
initialized flow 1089 (0, -1), src 16 dst 5, flow_size 59860B (7482) ts 442065
initialized flow 1090 (1, 0), src 55 dst 51, flow_size 24B (3) ts 15133
initialized flow 1091 (1, 999), src 54 dst 35, flow_size 56940B (7117) ts 40541
initialized flow 1092 (0, -1), src 4 dst 30, flow_size 3270400B (408800) ts 189142
initialized flow 1093 (0, -1), src 51 dst 25, flow_size 3181340B (397667) ts 1616255
initialized flow 1094 (0, -1), src 6 dst 54, flow_size 1043900B (130487) ts 636351
initialized flow 1095 (0, -1), src 45 dst 60, flow_size 40880B (5110) ts 1605860
initialized flow 1096 (1, 999), src 38 dst 56, flow_size 1460B (182) ts 41637
initialized flow 1097 (1, 0), src 27 dst 21, flow_size 24B (3) ts 34734
initialized flow 1098 (1, 999), src 12 dst 39, flow_size 2920B (365) ts 22558
initialized flow 1099 (0, -1), src 15 dst 5, flow_size 24820B (3102) ts 156858
initialized flow 1100 (0, -1), src 63 dst 6, flow_size 8760B (1095) ts 373207
initialized flow 1101 (1, 999), src 21 dst 7, flow_size 4380B (547) ts 47964
initialized flow 1102 (0, -1), src 12 dst 28, flow_size 3817900B (477237) ts 1342367
initialized flow 1103 (0, -1), src 17 dst 40, flow_size 6501380B (812672) ts 642528
initialized flow 1104 (1, 0), src 42 dst 27, flow_size 24B (3) ts 10566
initialized flow 1105 (0, -1), src 14 dst 16, flow_size 13989720B (1748715) ts 206119
initialized flow 1106 (0, -1), src 38 dst 20, flow_size 5864820B (733102) ts 1468920
initialized flow 1107 (1, 0), src 23 dst 14, flow_size 24B (3) ts 40577
initialized flow 1108 (1, 999), src 52 dst 32, flow_size 1460B (182) ts 33740
initialized flow 1109 (0, -1), src 52 dst 25, flow_size 3504000B (438000) ts 1323028
initialized flow 1110 (0, -1), src 30 dst 13, flow_size 3812060B (476507) ts 423605
initialized flow 1111 (0, -1), src 50 dst 26, flow_size 8760B (1095) ts 444761
initialized flow 1112 (1, 0), src 42 dst 48, flow_size 24B (3) ts 1332
initialized flow 1113 (0, -1), src 2 dst 45, flow_size 112420B (14052) ts 29028
initialized flow 1114 (0, -1), src 59 dst 60, flow_size 27740B (3467) ts 519628
initialized flow 1115 (0, -1), src 0 dst 7, flow_size 26280B (3285) ts 91949
initialized flow 1116 (0, -1), src 5 dst 37, flow_size 3985800B (498225) ts 1703050
initialized flow 1117 (1, 0), src 7 dst 15, flow_size 24B (3) ts 33672
initialized flow 1118 (1, 0), src 38 dst 42, flow_size 24B (3) ts 39676
initialized flow 1119 (1, 0), src 3 dst 27, flow_size 24B (3) ts 52567
initialized flow 1120 (1, 0), src 2 dst 11, flow_size 24B (3) ts 5032
initialized flow 1121 (1, 999), src 24 dst 8, flow_size 147460B (18432) ts 19043
initialized flow 1122 (0, -1), src 16 dst 26, flow_size 8760B (1095) ts 1140750
initialized flow 1123 (0, -1), src 21 dst 40, flow_size 23360B (2920) ts 1411049
initialized flow 1124 (0, -1), src 42 dst 48, flow_size 296380B (37047) ts 1568055
initialized flow 1125 (1, 999), src 5 dst 41, flow_size 2920B (365) ts 6590
initialized flow 1126 (1, 999), src 3 dst 1, flow_size 1460B (182) ts 8305
initialized flow 1127 (0, -1), src 37 dst 1, flow_size 109500B (13687) ts 303402
initialized flow 1128 (0, -1), src 5 dst 4, flow_size 37960B (4745) ts 1733449
initialized flow 1129 (0, -1), src 55 dst 10, flow_size 64240B (8030) ts 1685011
initialized flow 1130 (0, -1), src 12 dst 21, flow_size 16060B (2007) ts 991798
initialized flow 1131 (0, -1), src 7 dst 24, flow_size 14600B (1825) ts 342258
initialized flow 1132 (0, -1), src 29 dst 47, flow_size 75920B (9490) ts 1410048
initialized flow 1133 (0, -1), src 53 dst 38, flow_size 8760B (1095) ts 1073894
initialized flow 1134 (1, 999), src 36 dst 21, flow_size 1460B (182) ts 8454
initialized flow 1135 (0, -1), src 62 dst 8, flow_size 8760B (1095) ts 1805178
initialized flow 1136 (0, -1), src 14 dst 23, flow_size 40880B (5110) ts 451857
initialized flow 1137 (0, -1), src 29 dst 49, flow_size 9745500B (1218187) ts 572824
initialized flow 1138 (1, 0), src 13 dst 34, flow_size 24B (3) ts 25939
initialized flow 1139 (0, -1), src 39 dst 53, flow_size 90520B (11315) ts 1448911
initialized flow 1140 (1, 0), src 55 dst 36, flow_size 24B (3) ts 45799
initialized flow 1141 (0, -1), src 15 dst 17, flow_size 255500B (31937) ts 1005941
initialized flow 1142 (1, 0), src 44 dst 25, flow_size 24B (3) ts 635
initialized flow 1143 (0, -1), src 13 dst 11, flow_size 931480B (116435) ts 1554388
initialized flow 1144 (0, -1), src 15 dst 13, flow_size 33580B (4197) ts 1201810
initialized flow 1145 (0, -1), src 56 dst 53, flow_size 46720B (5840) ts 424257
initialized flow 1146 (0, -1), src 23 dst 49, flow_size 8760B (1095) ts 367105
initialized flow 1147 (1, 0), src 52 dst 26, flow_size 24B (3) ts 1062
initialized flow 1148 (1, 999), src 28 dst 31, flow_size 1460B (182) ts 6927
initialized flow 1149 (0, -1), src 12 dst 55, flow_size 1544680B (193085) ts 537755
initialized flow 1150 (1, 0), src 42 dst 9, flow_size 24B (3) ts 2061
initialized flow 1151 (0, -1), src 42 dst 32, flow_size 51100B (6387) ts 501930
initialized flow 1152 (0, -1), src 54 dst 17, flow_size 1065800B (133225) ts 1311057
initialized flow 1153 (1, 0), src 24 dst 42, flow_size 24B (3) ts 1101
initialized flow 1154 (0, -1), src 26 dst 3, flow_size 289080B (36135) ts 774128
initialized flow 1155 (0, -1), src 4 dst 39, flow_size 693500B (86687) ts 732064
initialized flow 1156 (1, 999), src 4 dst 38, flow_size 1460B (182) ts 11250
initialized flow 1157 (0, -1), src 9 dst 20, flow_size 1533000B (191625) ts 1078382
initialized flow 1158 (0, -1), src 49 dst 23, flow_size 13140B (1642) ts 806512
initialized flow 1159 (1, 0), src 2 dst 45, flow_size 24B (3) ts 864
initialized flow 1160 (0, -1), src 52 dst 36, flow_size 23360B (2920) ts 1817675
initialized flow 1161 (0, -1), src 24 dst 45, flow_size 8760B (1095) ts 807931
initialized flow 1162 (0, -1), src 19 dst 29, flow_size 17520B (2190) ts 487526
initialized flow 1163 (1, 999), src 1 dst 5, flow_size 4380B (547) ts 22105
initialized flow 1164 (0, -1), src 27 dst 21, flow_size 65700B (8212) ts 1166953
initialized flow 1165 (1, 999), src 16 dst 8, flow_size 1460B (182) ts 12885
initialized flow 1166 (0, -1), src 40 dst 37, flow_size 7498560B (937320) ts 1417578
initialized flow 1167 (1, 999), src 12 dst 21, flow_size 1460B (182) ts 29521
initialized flow 1168 (1, 0), src 52 dst 6, flow_size 24B (3) ts 38660
initialized flow 1169 (1, 999), src 22 dst 0, flow_size 2920B (365) ts 7828
initialized flow 1170 (0, -1), src 58 dst 14, flow_size 2879120B (359890) ts 1755082
initialized flow 1171 (0, -1), src 55 dst 63, flow_size 1074560B (134320) ts 1760920
initialized flow 1172 (1, 999), src 4 dst 61, flow_size 1460B (182) ts 47455
initialized flow 1173 (1, 0), src 5 dst 45, flow_size 24B (3) ts 54100
initialized flow 1174 (1, 0), src 6 dst 34, flow_size 24B (3) ts 41278
initialized flow 1175 (1, 999), src 34 dst 43, flow_size 1460B (182) ts 46639
initialized flow 1176 (0, -1), src 23 dst 20, flow_size 8760B (1095) ts 1791701
initialized flow 1177 (0, -1), src 17 dst 43, flow_size 21900B (2737) ts 311129
initialized flow 1178 (0, -1), src 6 dst 63, flow_size 1398680B (174835) ts 59101
initialized flow 1179 (1, 999), src 25 dst 42, flow_size 2920B (365) ts 33261
initialized flow 1180 (1, 999), src 7 dst 39, flow_size 1460B (182) ts 14263
initialized flow 1181 (0, -1), src 4 dst 61, flow_size 27740B (3467) ts 1594305
initialized flow 1182 (0, -1), src 63 dst 19, flow_size 8760B (1095) ts 406461
initialized flow 1183 (1, 0), src 12 dst 21, flow_size 24B (3) ts 52631
initialized flow 1184 (0, -1), src 46 dst 57, flow_size 8760B (1095) ts 352577
initialized flow 1185 (0, -1), src 3 dst 47, flow_size 160600B (20075) ts 608962
initialized flow 1186 (0, -1), src 44 dst 55, flow_size 59860B (7482) ts 202484
initialized flow 1187 (0, -1), src 51 dst 10, flow_size 7529220B (941152) ts 503242
initialized flow 1188 (1, 0), src 11 dst 5, flow_size 24B (3) ts 28975
initialized flow 1189 (1, 999), src 13 dst 57, flow_size 1460B (182) ts 35916
initialized flow 1190 (1, 999), src 53 dst 34, flow_size 27740B (3467) ts 7687
initialized flow 1191 (0, -1), src 57 dst 42, flow_size 67160B (8395) ts 749421
initialized flow 1192 (1, 999), src 45 dst 60, flow_size 1460B (182) ts 47798
initialized flow 1193 (1, 999), src 24 dst 1, flow_size 5840B (730) ts 23397
initialized flow 1194 (1, 0), src 61 dst 59, flow_size 24B (3) ts 10524
initialized flow 1195 (1, 0), src 23 dst 0, flow_size 24B (3) ts 11442
initialized flow 1196 (0, -1), src 25 dst 8, flow_size 1903840B (237980) ts 372899
initialized flow 1197 (1, 0), src 10 dst 42, flow_size 24B (3) ts 33808
initialized flow 1198 (0, -1), src 0 dst 2, flow_size 36500B (4562) ts 438948
initialized flow 1199 (0, -1), src 4 dst 38, flow_size 100740B (12592) ts 377975
initialized flow 1200 (0, -1), src 9 dst 22, flow_size 1514020B (189252) ts 648634
initialized flow 1201 (1, 0), src 2 dst 17, flow_size 24B (3) ts 48914
initialized flow 1202 (0, -1), src 44 dst 29, flow_size 835120B (104390) ts 954953
initialized flow 1203 (1, 0), src 41 dst 23, flow_size 24B (3) ts 39724
initialized flow 1204 (1, 999), src 56 dst 19, flow_size 4380B (547) ts 8720
initialized flow 1205 (1, 999), src 60 dst 43, flow_size 1460B (182) ts 47525
initialized flow 1206 (1, 999), src 50 dst 45, flow_size 1460B (182) ts 47665
initialized flow 1207 (0, -1), src 30 dst 12, flow_size 73000B (9125) ts 104947
initialized flow 1208 (0, -1), src 11 dst 63, flow_size 7031360B (878920) ts 1477015
initialized flow 1209 (1, 0), src 52 dst 0, flow_size 24B (3) ts 48126
initialized flow 1210 (0, -1), src 26 dst 36, flow_size 2086340B (260792) ts 787938
initialized flow 1211 (0, -1), src 57 dst 28, flow_size 8760B (1095) ts 667029
initialized flow 1212 (1, 999), src 28 dst 59, flow_size 1460B (182) ts 9620
initialized flow 1213 (1, 999), src 39 dst 12, flow_size 2920B (365) ts 40714
initialized flow 1214 (1, 999), src 10 dst 9, flow_size 1460B (182) ts 28689
initialized flow 1215 (0, -1), src 36 dst 12, flow_size 27740B (3467) ts 1203548
initialized flow 1216 (0, -1), src 45 dst 32, flow_size 54020B (6752) ts 300272
initialized flow 1217 (0, -1), src 22 dst 11, flow_size 7627040B (953380) ts 1600248
initialized flow 1218 (1, 999), src 25 dst 42, flow_size 1460B (182) ts 25191
initialized flow 1219 (1, 999), src 56 dst 14, flow_size 8760B (1095) ts 49913
initialized flow 1220 (0, -1), src 8 dst 41, flow_size 8495740B (1061967) ts 1468596
initialized flow 1221 (1, 0), src 32 dst 0, flow_size 24B (3) ts 18545
initialized flow 1222 (1, 999), src 53 dst 21, flow_size 1460B (182) ts 7903
initialized flow 1223 (0, -1), src 42 dst 29, flow_size 13140B (1642) ts 429972
initialized flow 1224 (1, 0), src 42 dst 8, flow_size 24B (3) ts 6621
initialized flow 1225 (0, -1), src 18 dst 24, flow_size 8760B (1095) ts 1497550
initialized flow 1226 (0, -1), src 3 dst 49, flow_size 1794340B (224292) ts 599853
initialized flow 1227 (0, -1), src 15 dst 9, flow_size 30660B (3832) ts 809583
initialized flow 1228 (1, 999), src 13 dst 28, flow_size 4380B (547) ts 22598
initialized flow 1229 (1, 0), src 19 dst 30, flow_size 24B (3) ts 5363
initialized flow 1230 (1, 0), src 14 dst 24, flow_size 24B (3) ts 568
initialized flow 1231 (1, 999), src 34 dst 61, flow_size 4380B (547) ts 12519
initialized flow 1232 (1, 999), src 48 dst 5, flow_size 2920B (365) ts 44427
initialized flow 1233 (0, -1), src 2 dst 30, flow_size 2993000B (374125) ts 1137483
initialized flow 1234 (0, -1), src 15 dst 44, flow_size 5666260B (708282) ts 1567007
initialized flow 1235 (0, -1), src 3 dst 10, flow_size 600060B (75007) ts 1121428
initialized flow 1236 (1, 999), src 8 dst 25, flow_size 1460B (182) ts 4057
initialized flow 1237 (1, 0), src 52 dst 17, flow_size 24B (3) ts 14897
initialized flow 1238 (1, 0), src 23 dst 49, flow_size 24B (3) ts 49582
initialized flow 1239 (1, 0), src 30 dst 6, flow_size 24B (3) ts 8862
initialized flow 1240 (0, -1), src 19 dst 4, flow_size 9237420B (1154677) ts 1467895
